id;Код подразделения;type;Заданий без нарушений срока;более 30 дней средняя просрочка;более 30 дней число просрочек;до 30 дней средняя просрочка;до 30 дней число просрочек;до 7 дней средняя просрочка;до 7 дней число просрочек;Образование;Специальность;Табельный номер руководителя;Обучений количество;Будни FromUser Число звонков;Будни FromUser Время звонков;Будни ToUser Число звонков;Будни ToUser Время звонков;Выходные дни FromUser Число звонков;Выходные дни FromUser Время звонков;Выходные дни ToUser  Число звонков;Выходные дни ToUser Время звонков ;Будни Нет опоздания;Будни Нет опоздания Время опозданий;Будни Опоздание;Будни Опоздание Время опозданий;Выходные дни Нет опоздания;Выходные дни Нет опоздания Время опозданий;Выходные дни Опоздание;Выходные дни Опоздание Время опозданий;Будни Дни Всего;Будни Среднее время;Выходные дни Всего;Выходные дни Среднее время;Будни Компьютер всего;Будни Компьютер среднее;Выходные Компьютер всего;Выходные Компьютер среднее;Будни Монитор количество;Будни Монитор активность;Будни Монитор общее;Выходные Монитор количество;Выходные Монитор активность;Выходные Монитор общее
ОРГ2-06736;ОРГ2;0;null;null;null;null;null;null;null;Высшее образование - бакалавриат;Строительство;не указано;1;null;null;null;null;null;null;null;null;95;0.879625277777778;47;174.579072222222;4;0.0638380555555555;2;4.37804277777778;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ2-07022;ОРГ2;1;null;null;null;null;null;null;null;Профессиональное обучение;не указано;ОРГ2-09100;1;null;null;null;null;null;null;null;null;90;0.596713055555556;8;15.1508355555556;0;0;1;10.3010230555556;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-01193;ОРГ1;1;886;276.426573426573;429;15.6666666666667;6;3.85714285714286;7;Высшее образование - бакалавриат;Юриспруденция;не указано;1;2589;68.0588888888889;4183;121.163611111111;13;0.674722222222222;7;0.0755555555555556;122;3.31772722222222;13;28.5685144444444;0;0;7;71.6635447222222;23;9.32898550724637;0;0;134;25362.9179104478;7;4117.42857142857;1744;1701.21731651376;6125.8876146789;91;254.153846153846;51609.4065934066
ОРГ2-04621;ОРГ2;2;null;null;null;null;null;null;null;Высшее образование;Юриспруденция;ОРГ2-00477;1;null;null;null;null;null;null;null;null;66;0.768326111111111;49;255.525785277778;6;0;7;25.1438333333333;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ2-07924;ОРГ2;2;null;null;null;null;null;null;null;Высшее образование;Специалист по рекламе;ОРГ2-09100;1;null;null;null;null;null;null;null;null;20;0.418538888888889;14;16.9533116666667;0;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-02569;ОРГ1;2;15;47;1;0;0;2;1;Среднее профессиональное образование;Контролер станочных и слесарных работ;не указано;1;280;9.11138888888889;147;4.43916666666667;25;0.912222222222222;1;0.000277777777777778;120;0.558995277777778;8;26.6866194444444;2;0.149886944444444;20;46.5016713888889;null;null;null;null;127;8685.38582677165;22;2373.04545454545;1240;760.129838709677;1776.36209677419;135;340.192592592593;691.577777777778
ОРГ1-01489;ОРГ1;0;82;43;1;17.8571428571429;7;3.5;10;Высшее образование;Химическая технология природных энергоносителей и углеродных материалов;ОРГ1-00901;1;null;null;null;null;null;null;null;null;109;2.31690555555556;8;28.6731427777778;0;0;4;48.1403725;32;8.14270833333334;0;0;116;29046.5344827586;4;450.25;2097;1481.24272770625;4227.74344301383;55;14.0727272727273;65039.3636363636
ОРГ1-01004;ОРГ1;2;87;0;0;20.0625;16;3.64705882352941;17;не указано, Среднее профессиональное образование;не указано, Обработка материалов на станках и автоматических линиях;не указано;2;1416;27.8238888888889;1163;27.4294444444444;61;1.02638888888889;67;1.96194444444444;94;0.9567275;31;116.720849444444;12;0.00595833333333333;5;8.36596555555555;null;null;null;null;125;6187.96;17;4377.11764705882;871;870.934557979334;13509.2583237658;150;471.56;30367.92
ОРГ1-00351;ОРГ1;0;815;102.846153846154;13;16.6;10;2.9375;16;Высшее образование, не указано;Проектирование, сооружение и эксплуатация г/н проводов и г/н хранилищ, Интегрированная система менеджмента согласно стребованиям стандартов ИСО 90001:2015, ИСО 14001:2015;ОРГ1-02181;2;894;34.4427777777778;388;15.5138888888889;0;0;0;0;101;2.05671055555556;24;23.3198463888889;0;0;2;20.7130583333333;27;8.74012345679012;1;0.0166666666666667;124;17788.4516129032;2;5400.5;1578;1240.4670468948;6695.83333333333;71;128.492957746479;63745
ОРГ2-01853;ОРГ2;0;0;0;0;10;1;0;0;Высшее образование;Менеджмент организации;не указано;1;null;null;null;null;null;null;null;null;113;2.67623;35;15.4511330555556;2;0.0252694444444444;0;0;null;null;null;null;148;18136.9527027027;2;15153.5;1363;1495.88114453412;2341.24137931034;20;1050.3;1633.95
ОРГ1-02023;ОРГ1;2;null;null;null;null;null;null;null;Высшее образование;командная военной картографии;не указано;1;null;null;null;null;null;null;null;null;56;2.47839444444445;56;42.3702469444444;26;0.616537222222222;20;33.1270638888889;null;null;null;null;111;7533.48648648649;46;4789.54347826087;892;871.183856502242;2995.60201793722;319;645.561128526646;2741.03448275862
ОРГ1-00157;ОРГ1;2;806;292.245901639344;61;14.5405405405405;37;3.44117647058824;34;Высшее образование, Повышение квалификации;Оборудование нефтегазопереработки, Интегрированная система менеджмента согласно стребованиям стандартов ИСО 90001:2015, ИСО 14001:2015;ОРГ1-00005;2;3337;99.4894444444443;2522;84.0486111111111;12;0.680555555555556;7;0.398055555555556;72;3.86835111111111;95;221.174830833333;0;0;16;68.1846627777778;18;9.37685185185185;0;0;166;15389.2048192771;16;9868.5625;1889;1299.3541556379;6135.09952355744;187;748.561497326203;28252.4117647059
ОРГ2-00515;ОРГ2;0;2;181;1;0;0;0;0;Высшее образование - бакалавриат;не указано;ОРГ2-00539;1;null;null;null;null;null;null;null;null;111;0.550122222222222;38;110.6460075;4;0;2;12.1915091666667;null;null;null;null;148;24364.7972972973;6;18706.1666666667;1444;2160.98268698061;2380.59349030471;62;1455.67741935484;1730.72580645161
ОРГ1-01283;ОРГ1;2;4856;280;1;8;1;1.85714285714286;56;Высшее образование;Автоматика и управление в технических системах;не указано;1;null;null;null;null;null;null;null;null;117;0.0470333333333333;5;10.4806247222222;13;0.134724166666667;16;14.7821927777778;null;null;null;null;121;8585.99173553719;29;3186.96551724138;897;1306.55518394649;12230.8573021182;188;606.579787234042;23425.414893617
ОРГ1-01037;ОРГ1;2;7;44;2;21;1;0;0;Высшее образование;Оборудование и технология сварочного производства;ОРГ1-01285;1;759;19.1766666666667;608;14.0094444444444;10;0.171944444444444;8;0.0372222222222222;100;2.7414525;20;35.1909275;2;0.00333055555555556;2;3.14598805555556;null;null;null;null;120;12993.4333333333;4;10206;1257;836.369928400955;3749.70883054893;41;698.90243902439;3659.68292682927
ОРГ1-00652;ОРГ1;0;10;533;1;8;1;4;1;Высшее образование, Переподготовка;Физика и техника оптической связи, не указано;ОРГ1-00807;2;557;18.0136111111111;484;16.1333333333333;0;0;0;0;116;0.804658333333333;7;13.3819705555556;1;0;3;23.2125547222222;29;8.17931034482759;0;0;122;18209.8196721311;4;4501.25;1558;1196.3215661104;2027.34531450578;18;737.166666666667;1340.55555555556
ОРГ1-01748;ОРГ1;2;9;44.6666666666667;3;17.8;5;4.2;10;Высшее образование, Повышение квалификации, Повышение квалификации;Управление персоналом, не указано, не указано;ОРГ1-01773;3;3406;85.8116666666666;1859;41.7638888888889;2;0.0847222222222222;0;0;124;3.7963125;43;137.327821111111;0;0;9;34.1734005555555;32;8.08229166666666;0;0;166;20761.4759036145;9;1267.55555555556;1382;2046.00506512301;2538.14182344428;39;209.102564102564;4917.66666666667
ОРГ1-01760;ОРГ1;2;29;351.111111111111;9;0;0;3;5;Высшее образование;Гидротехническое строительство;не указано;1;97;6.02416666666667;127;7.67972222222222;0;0;1;0.00722222222222222;57;2.99383416666667;72;66.1823872222222;0;0;0;0;null;null;null;null;128;9661;0;0;1154;1110.60918544194;9711.29116117851;55;21.7454545454545;81086.5818181818
ОРГ1-01730;ОРГ1;0;null;null;null;null;null;null;null;null;null;null;null;14;4.57805555555556;0;0;0;0;0;0;null;null;null;null;null;null;null;null;21;7.87460317460317;0;0;82;12986.6219512195;1;2101;580;1653.94310344828;4105.83103448276;13;127.153846153846;32444.9230769231
ОРГ2-02450;ОРГ2;2;null;null;null;null;null;null;null;Среднее общее образование;не указано;ОРГ2-05237;1;null;null;null;null;null;null;null;null;153;0.495556944444444;14;26.3883138888889;24;0.0250647222222222;3;0.855431388888889;null;null;null;null;165;10053.7454545455;27;8257.7037037037;1506;834.112217795485;1650.15471447543;222;749.765765765766;2122.6036036036
ОРГ1-01986;ОРГ1;3;19;0;0;12;1;0;0;Высшее образование;Теплогазоснабжение и вентиляция;ОРГ1-01649;1;519;11.9813888888889;396;17.9063888888889;30;0.441944444444444;10;0.0811111111111111;99;0.568126944444444;39;119.941857222222;18;0.0959277777777778;19;101.256123611111;null;null;null;null;138;16689.6739130435;37;8231.62162162162;1098;942.16029143898;1451.19581056466;244;900.848360655738;1448.23360655738
ОРГ1-00574;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;17;8.38529411764706;0;0;118;22558.2457627119;0;0;1634;1538.06548347613;5822.41676866585;46;32.5652173913044;74877.6956521739
ОРГ1-02814;ОРГ1;2;11;55;1;20.3333333333333;3;3.33333333333333;3;Высшее образование - бакалавриат, Высшее образование - бакалавриат;Автоматика энергетических систем, Теплоэнергетика и теплотехника;не указано;2;582;27.8277777777778;414;20.9144444444444;4;0.0180555555555556;8;0.231944444444444;4;0;96;203.195346388889;1;0;15;31.9461241666667;null;null;null;null;99;16775.6767676768;15;15605.4666666667;950;1496.79684210526;2169.77263157895;149;1378.74496644295;1936.71140939597
ОРГ1-00937;ОРГ1;2;99;0;0;0;0;4.5;4;Высшее образование;Автоматизированные системы управления;ОРГ1-00667;1;816;22.9547222222222;510;21.2077777777778;0;0;1;0.00444444444444444;115;0.543288333333334;4;20.4069583333333;0;0;1;9.33683805555556;32;8.05729166666667;0;0;118;23656.7118644068;1;601;1741;1467.48707639288;6151.28259620908;55;12.6909090909091;79180.7090909091
ОРГ1-03044;ОРГ1;3;70;0;0;0;0;2.33333333333333;3;Высшее образование;Социально-культурный сервис и туризм;не указано;1;220;10.1669444444444;653;10.7763888888889;14;0.615555555555556;50;1.10638888888889;30;0.0132936111111111;2;7.09025194444444;0;0;0;0;null;null;null;null;31;26134.6774193548;0;0;339;1973.74631268437;2568.77876106195;0;0;0
ОРГ1-02758;ОРГ1;0;14;41.5;2;24;1;2;2;Высшее образование - бакалавриат;Теплоэнергетика и теплотехника;ОРГ1-00151;1;null;null;null;null;null;null;null;null;117;0.962182777777778;4;7.06668972222222;0;0;0;0;null;null;null;null;120;16258.2666666667;0;0;1270;1286.73228346457;2449.48346456693;0;0;0
ОРГ2-02366;ОРГ2;0;238;59.1489361702128;47;16.8478260869565;46;3.36363636363636;66;Высшее образование - специалитет, магистратура;Юриспруденция;не указано;1;null;null;null;null;null;null;null;null;114;2.54152166666667;33;75.0546622222222;0;0;8;36.6509141666667;null;null;null;null;146;12612.2123287671;8;3751.125;1417;1063.09244883557;2476.54975299929;39;660.948717948718;8351.97435897436
ОРГ2-06006;ОРГ2;2;349;91;1;16;7;2.76315789473684;38;Высшее образование;Машины и аппараты химических производств;ОРГ2-06006;1;0;0;0;0;0;0;0;0;76;2.38346305555556;57;61.1299683333333;0;0;3;17.5377063888889;null;null;null;null;132;25964.8712121212;3;4801.66666666667;1324;2210.2416918429;4772.75;27;490.777777777778;16591.7407407407
ОРГ1-01451;ОРГ1;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;32;8.2703125;0;0;6;12803.6666666667;0;0;60;886.533333333333;2047.21666666667;0;0;0
ОРГ1-02205;ОРГ1;2;97;186.315384615385;130;21.75;4;3.57142857142857;7;Повышение квалификации, Высшее образование - бакалавриат;не указано, Строительство;не указано;2;1199;27.8488888888889;1247;28.8558333333333;0;0;0;0;96;2.53899638888889;68;291.150328055556;0;0;0;0;32;7.92760416666666;0;0;164;11960.2195121951;0;0;1336;1230.02320359281;2864.58832335329;8;112.375;65574.125
ОРГ1-02550;ОРГ1;2;null;null;null;null;null;null;null;Высшее образование - специалитет, магистратура;Прикладные математика и физика;не указано;1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;27;8.90617283950617;0;0;null;null;null;null;null;null;null;null;null;null
ОРГ1-02002;ОРГ1;0;43;0;0;12;3;2;1;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Строительство, Строительство;ОРГ1-00483;2;30;2.26194444444445;123;5.59583333333333;0;0;0;0;106;0.0103880555555556;2;5.81172666666667;0;0;0;0;26;8.18717948717949;0;0;108;26305.2314814815;0;0;1586;1587.37578814628;2155.33354350567;4;7.25;64889
ОРГ1-02852;ОРГ1;3;9;101;1;29;1;3.75;4;null;null;null;null;711;22.6786111111111;526;16.9622222222222;0;0;0;0;98;0.757592777777778;3;13.1268361111111;0;0;0;0;null;null;null;null;100;28118.67;0;0;1184;1998.30152027027;2263.45185810811;0;0;0
ОРГ1-02089;ОРГ1;2;47;50;2;18.75;4;4.5;8;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура, Повышение квалификации;Государственное и местное управление, Менеджмент, Промышленное и гражданское строительство;не указано;3;13;3.44555555555556;0;0;0;0;0;0;7;0.595908055555555;25;104.889989166667;0;0;0;0;null;null;null;null;30;11223.3;0;0;252;1090.52777777778;1342.34920634921;0;0;0
ОРГ1-00987;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;44;8766.84090909091;6;3850.83333333333;314;1120.36305732484;14084.3789808917;47;527.382978723404;36938.6808510638
ОРГ1-02245;ОРГ1;2;45;55.8;5;18;2;4.6;5;Высшее образование, Высшее образование;Химическая технология, История;не указано;2;null;null;null;null;null;null;null;null;78;4.31656944444444;54;67.8542066666666;18;0.791190555555556;13;12.192;null;null;null;null;131;14229.5572519084;31;15856.0322580645;1212;1460.70379537954;8361.24257425742;296;1595.15878378378;14112.0236486486
ОРГ2-06820;ОРГ2;1;null;null;null;null;null;null;null;Высшее образование;Городское строительство и хозяйство;ОРГ2-09100;1;null;null;null;null;null;null;null;null;96;0.0868361111111111;12;34.5191941666667;15;0.0896813888888889;2;7.27484638888889;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-01483;ОРГ1;2;2;0;0;0;0;5.5;2;Высшее образование;Автоматизация технологических процессов и производств;не указано;1;null;null;null;null;null;null;null;null;131;0.272305;8;12.8594319444444;40;0.359848333333333;8;12.5160433333333;null;null;null;null;138;26387.6956521739;48;13042.2708333333;955;3134.44502617801;4039.39685863874;208;2536.08653846154;3018.39903846154
ОРГ1-00503;ОРГ1;0;116;66.6666666666667;3;18;1;3.5;2;Высшее образование, Повышение квалификации;Химическая технология природных энергоносителей и углеродных материалов, Изоляция. Расчет и проектирование тепловой изоляции для различных типов трубопроводов и оборудования;ОРГ1-00457;2;816;21.9836111111111;821;29.8416666666667;9;0.383055555555556;3;0.0527777777777778;105;2.25244416666667;31;59.3223988888889;2;0.0376547222222222;2;7.42841277777778;28;8.16904761904762;0;0;135;18218.4;4;4126.25;1409;1633.14904187367;7429.41589779986;65;226.953846153846;67406.9692307692
ОРГ1-00690;ОРГ1;0;43;35;1;0;0;4;2;Высшее образование, Повышение квалификации;Теплоэнергетика и теплотехника, не указано;ОРГ1-00457;2;null;null;null;null;null;null;null;null;108;0.459853611111111;9;19.6270158333333;0;0;1;12.8459888888889;25;8.414;0;0;116;25091.474137931;1;300;1464;1722.77663934426;2122.2356557377;1;15;15
ОРГ1-02759;ОРГ1;0;15;0;0;0;0;0;0;Высшее образование;Автоматизация технологических процессов и производств (в нефтепереработке и нефтехимии);ОРГ1-02759;1;165;3.82277777777778;176;5.75361111111111;0;0;0;0;119;0.582763055555555;4;13.1351452777778;0;0;1;11.5290758333333;null;null;null;null;122;20464.2704918033;1;1801;1285;1574.56575875486;2291.5486381323;8;117;502.125
ОРГ1-02161;ОРГ1;2;4816;88.4347826086957;23;18.1875;32;2.65909090909091;44;Высшее образование, Переподготовка;Экономика и управление аграрным производством, не указано;ОРГ1-02161;2;2499;54.4161111111111;2942;117.105555555556;7;0.137222222222222;12;0.27;115;0.0214705555555556;38;105.221543055556;2;0;11;42.5940833333333;29;9.08563218390804;0;0;152;18740.4078947368;13;8309.69230769231;1642;1509.25883069428;5988.32460414129;137;805.277372262774;32784.6788321168
ОРГ1-02622;ОРГ1;0;null;null;null;null;null;null;null;null;null;null;null;688;35.3791666666667;0;0;0;0;0;0;null;null;null;null;null;null;null;null;32;10.0088541666667;0;0;93;18680.0430107527;3;600.666666666667;782;1717.31713554987;3914.95652173913;21;47.4285714285714;48459.2380952381
ОРГ1-00783;ОРГ1;0;27;104;3;13;1;4;3;Повышение квалификации, Среднее профессиональное образование, Повышение квалификации, Высшее образование;Наладчик машин и автоматических линий по производству изделий из пластмасс, Техническое обслуживание и ремонт радиоэлектронной техники, Электромонтер по ремонту и обслуживанию электрооборудования, Электромеханика;ОРГ1-00783;4;1063;35.2227777777778;1026;31.4005555555556;2;0.0994444444444444;1;0.0405555555555556;122;0.102123055555556;6;27.6943686111111;2;0.32306;0;0;31;8.7741935483871;0;0;128;26050.09375;2;9302.5;2209;1394.75780896333;4475.39067451335;60;315.233333333333;68220.7166666667
ОРГ2-01885;ОРГ2;1;null;null;null;null;null;null;null;Высшее образование;Геологическая съемка, поиски и разведка месторождений полезных ископаемых;ОРГ2-09100;1;null;null;null;null;null;null;null;null;114;0.0287397222222222;6;21.0489191666667;0;0;2;11.0735063888889;null;null;null;null;119;15362.6554621849;2;450;865;1890.63815028902;4973.62312138728;3;142.333333333333;7502.66666666667
ОРГ1-02194;ОРГ1;2;33;80.2;5;10.6;5;3.5;8;Повышение квалификации, Высшее образование, Повышение квалификации;не указано, Автомобильные дороги и аэродромы, не указано;не указано;3;1862;40.3555555555556;901;22.0255555555556;0;0;0;0;119;1.603235;6;1.40908166666667;0;0;2;9.8126575;32;7.95208333333333;0;0;124;24336.7177419355;2;9007.5;1444;1798.29986149584;7449.05055401662;69;219.927536231884;68738.6811594203
ОРГ2-02987;ОРГ2;0;121;221;1;0;0;3.91666666666667;24;Среднее профессиональное образование;Технология мяса и мясных продуктов;ОРГ2-09100;1;null;null;null;null;null;null;null;null;58;0.701511944444444;96;178.251649166667;0;0;1;2.05240555555556;null;null;null;null;152;8507.50657894737;1;300;1079;1051.0500463392;4756.99073215941;3;135.666666666667;8415
ОРГ1-02903;ОРГ1;2;219;206.666666666667;3;11;1;2.5;8;Высшее образование, Переподготовка;Экономика и управление аграрным производством, Промышленное и гражданское строительство;не указано;2;3372;208.386944444444;1773;104.275833333333;15;5.84027777777778;3;0.0644444444444444;12;0;112;254.389844444444;0;0;16;44.9329325;19;5.2078947368421;0;0;104;8349.42307692308;16;11532.4375;730;1033.15342465753;1914.05753424658;94;1767.02127659574;2834.93617021277
ОРГ1-02146;ОРГ1;0;57;0;0;11.1428571428571;7;3.47368421052632;19;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Нефтегазовое дело, Нефтегазовое дело;ОРГ1-02146;2;2873;59.7394444444444;1862;59.4511111111111;136;1.44722222222222;112;1.78027777777778;112;1.81568861111111;13;24.4491630555556;18;0.269471388888889;2;0.813139722222222;null;null;null;null;124;17655.4919354839;20;14718.45;1135;1570.09074889868;2871.24052863436;172;1394.11627906977;2901.8023255814
ОРГ1-02800;ОРГ1;2;62;474;1;11.5;2;4;1;Переподготовка, Высшее образование - специалитет, магистратура;Проектирование и управление в системе транспорта энергоресурсов, Нефтегазовое дело;не указано;2;1276;32.0619444444444;958;29.33;0;0;2;0.00222222222222222;167;2.57775611111111;77;129.8320725;2;0;4;27.8962547222222;null;null;null;null;242;19491.5082644628;6;1350.33333333333;1856;1648.25754310345;1995.60668103448;26;166.461538461538;2750.96153846154
ОРГ1-02866;ОРГ1;2;240;124.5;4;14.8636363636364;22;4.26923076923077;26;Высшее образование;Водоснабжение и водоотведение;ОРГ1-02742;1;1385;94.3847222222222;1614;48.49;12;0.755555555555556;18;0.638888888888889;95;0.0587630555555556;26;116.381230833333;1;0;34;133.848334444444;null;null;null;null;120;27124.1083333333;35;7719.28571428572;1488;1890.97782258065;2261.89516129032;260;853.546153846154;1008.84230769231
ОРГ2-05511;ОРГ2;2;69;148.714285714286;7;19.5;2;3.5;2;Высшее образование;Сооружение газонефтепроводов, газохранилищ и нефтебаз;ОРГ2-01170;1;null;null;null;null;null;null;null;null;131;0.0387944444444444;3;14.0058111111111;4;0;1;0.239214722222222;null;null;null;null;133;20214.7894736842;5;14705.4;1318;1815.16540212443;2800.66691957511;42;1611.28571428571;3240.16666666667
ОРГ1-00926;ОРГ1;3;194;67.375;8;15.7307692307692;26;3.0952380952381;21;Высшее образование;Промышленное и гражданское строительство;ОРГ1-00566;1;747;28.1330555555556;1088;57.9225;0;0;0;0;114;0.695290833333333;8;21.7163961111111;0;0;0;0;32;8.09166666666666;0;0;121;21892.8016528926;0;0;1446;1688.04633471646;6761.31881051176;47;0;83117.2765957447
ОРГ1-02625;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;112;5385.99107142857;27;1633.77777777778;865;551.206936416185;2399.65895953757;134;208.544776119403;2057.86567164179
ОРГ1-02602;ОРГ1;0;36;0;0;17.2;10;1.66666666666667;18;null;null;null;null;20;7.62972222222222;0;0;0;0;0;0;112;0.459053888888889;23;86.1685666666667;0;0;3;17.5961427777778;32;8.55104166666666;0;0;135;20159.9037037037;3;1700.33333333333;2118;925.672332389046;1448.09820585458;18;153.722222222222;19271.6666666667
ОРГ2-01798;ОРГ2;1;null;null;null;null;null;null;null;Среднее профессиональное образование;Геофизические методы поисков и разведки месторождений полезных ископаемых;ОРГ2-09100;1;null;null;null;null;null;null;null;null;63;0.780819722222222;21;37.2927958333333;9;0;6;17.1859527777778;null;null;null;null;84;4487.60714285714;15;8443.8;439;717.544419134396;8409.03416856492;88;1263.15909090909;10154.9886363636
ОРГ1-01654;ОРГ1;2;7;84;1;15;1;0;0;Высшее образование;Пожарная безопасность;не указано;1;234;6.95333333333333;312;9.68583333333334;0;0;0;0;125;0;4;23.2041619444444;1;0;0;0;32;9.20729166666667;0;0;128;19755.5;1;8708;1583;1437.36070751737;3709.06569804169;35;385.4;58476.9428571429
ОРГ2-00560;ОРГ2;2;2;578.186046511628;43;0;0;0;0;Высшее образование;не указано;ОРГ2-09100;1;null;null;null;null;null;null;null;null;117;1.50816611111111;44;123.744066388889;17;0.00466666666666667;7;26.7366808333333;null;null;null;null;159;8698.72955974843;24;3051.08333333333;1057;969.811731315043;2494.99148533586;117;473.48717948718;1797.11965811966
ОРГ1-02246;ОРГ1;2;282;0;0;17.4;5;1.72727272727273;11;Высшее образование, Повышение квалификации;Математические методы в экономике, не указано;ОРГ1-02246;2;3107;58.6722222222222;2303;64.71;0;0;0;0;156;0.988550833333333;116;220.161804722222;7;0;8;50.5200452777778;32;10.5739583333333;0;0;270;23483.5481481481;14;18283.9285714286;1709;2086.7279110591;2754.46342890579;44;407.045454545455;6340.31818181818
ОРГ1-02892;ОРГ1;2;6;36;1;14;2;4;4;Высшее образование;Судовождение;не указано;1;2352;39.3925;1683;42.9158333333333;86;0.864444444444444;66;0.732777777777778;79;0.412023333333333;15;31.5742783333333;10;0.1923175;7;13.5391594444444;null;null;null;null;93;5719.86021505376;17;1483.29411764706;610;660.906557377049;996.391803278689;77;254.168831168831;457.493506493506
ОРГ1-02626;ОРГ1;2;null;null;null;null;null;null;null;Высшее образование, Переподготовка;Приборостроение, не указано;не указано;2;null;null;null;null;null;null;null;null;41;2.00188194444444;65;34.4370577777778;9;0.4310925;20;17.4360669444444;null;null;null;null;105;8064.69523809524;29;6488.1724137931;858;747.304195804196;1500.76923076923;202;705.633663366337;1898.20792079208
ОРГ2-02524;ОРГ2;1;null;null;null;null;null;null;null;Среднее профессиональное образование;Материаловедение и технологии материалов;не указано;1;null;null;null;null;null;null;null;null;132;0.118148888888889;62;258.940881388889;27;0.0546444444444444;6;27.5093294444444;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-01163;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;31;2.6524025;90;60.5948011111111;15;1.01885194444444;24;18.2822102777778;null;null;null;null;121;6766.9173553719;39;4294.25641025641;858;759.241258741259;1443.39976689977;214;633.742990654206;1281.02336448598
ОРГ1-00222;ОРГ1;0;96;68.6666666666667;3;13.4444444444444;9;3.5;16;Высшее образование;Водоснабжение и водоотведение;ОРГ1-02700;1;998;38.0461111111111;696;32.1627777777778;10;0.208888888888889;2;0.168611111111111;108;0.340147222222222;9;27.9501066666667;1;0;20;86.6438452777778;59;8.84152542372881;1;5.56666666666667;116;29731.1120689655;21;12275.1428571429;1544;2013.06930051813;2938.59196891192;180;1312.19444444444;4386.78888888889
ОРГ2-03126;ОРГ2;2;50;67.6885245901639;61;15.5166666666667;60;4.725;40;Высшее образование;Юриспруденция и социальная педагогика;ОРГ2-09100;1;null;null;null;null;null;null;null;null;117;0.474398333333333;43;76.6957344444445;7;0.149563055555556;3;23.5421713888889;null;null;null;null;158;12827.4050632911;10;4080.6;1435;1083.05017421603;2318.34773519164;64;462.1875;1500.9375
ОРГ2-05862;ОРГ2;2;1551;94.7549019607843;102;15.9333333333333;135;3.00375939849624;266;Высшее образование - специалитет, магистратура;Проектирование, сооружение и эксплуатация газонефтепроводов и газонефтехранилищ;ОРГ2-05294;1;0;0;0;0;0;0;0;0;96;1.84415694444444;27;52.6046941666667;0;0;9;53.9427683333333;null;null;null;null;122;16435.9016393443;9;4370;1112;1394.8309352518;3099.15467625899;55;599.563636363636;1277.8
ОРГ1-02897;ОРГ1;3;null;null;null;null;null;null;null;null;null;null;null;107;98.3558333333333;0;0;0;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;83;29669.8674698795;0;0;1005;2044.65572139303;2388.41293532338;0;0;0
ОРГ1-02720;ОРГ1;1;71;52.9166666666667;12;17.2;15;3.2;20;Высшее образование;Юриспруденция;не указано;1;1674;46.9522222222222;624;17.6627777777778;0;0;0;0;120;1.09185694444444;3;8.52175666666667;0;0;0;0;20;8.055;0;0;122;22390.3278688525;0;0;1250;1964.632;7065.9552;12;0;85603.3333333333
ОРГ1-00782;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;31;8.41827956989247;0;0;116;18725.4137931034;0;0;1324;1440.07401812689;2880.53172205438;10;89.9;76782.1
ОРГ2-05032;ОРГ2;3;1270;64.8888888888889;9;13.7446808510638;47;2.66486486486486;185;Высшее образование;Социально-культурный сервис и туризм;ОРГ2-09100;1;0;0;0;0;0;0;0;0;97;2.78157027777778;208;556.071476388889;0;0;1;4.70952027777778;null;null;null;null;303;13273.1221122112;1;901;1728;1634.49131944444;2351.21990740741;5;132.6;141.4
ОРГ1-02182;ОРГ1;1;null;null;null;null;null;null;null;null;null;null;null;103;36.6888888888889;0;0;0;0;0;0;119;0.297314166666667;5;25.5347547222222;0;0;1;12.8912388888889;30;8.10222222222222;0;0;123;24368.2764227642;1;2101;1542;1688.75162127108;4289.43968871595;30;50.5333333333333;62971.9333333333
